RU000A10BV55	bonds	RU000A10BV55
RU000A10FMQ8	bonds	RU000A10FMQ8
RU000A10FJS0	bonds	RU000A10FJS0
RU000A10FNA0	bonds	RU000A10FNA0
RU000A10FNB8	bonds	RU000A10FNB8
RU000A10FMY2	bonds	RU000A10FMY2
RU000A10FGH9	bonds	RU000A10FGH9
RU000A10CS75	bonds	RU000A10CS75
